src_ip,dst_ip,dst_port,duration,n_pkts,n_bytes,pkts_per_sec,syn_ratio,ack_ratio,label
10.0.0.1,10.0.0.3,57197,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,63,1e-06,1,58,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,57197,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,37,1e-06,1,58,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,57197,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,24,1e-06,1,58,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,57197,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,64,1e-06,1,58,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,57197,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,77,1e-06,1,58,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,57197,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,51,1e-06,1,58,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,57197,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,55,1e-06,1,58,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,57197,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,57,1e-06,1,58,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,57197,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,26,1e-06,1,58,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,57197,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,69,1e-06,1,58,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,57197,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,65,1e-06,1,58,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,57197,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,143,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.3,10.0.0.1,23,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,57812,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.1,10.0.0.3,51200,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,445,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,35334,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,443,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,58736,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,113,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.3,10.0.0.1,256,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,40216,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.1,10.0.0.3,45660,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,135,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,57512,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,199,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,60150,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,53,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,36400,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,22,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,33746,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,21,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,33718,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,111,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,55748,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,139,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,39360,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,25,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,57154,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,110,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,34202,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,80,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,34090,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,410,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,40356,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,9,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,39432,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,118,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,49708,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,11,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,43512,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,344,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,60384,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,393,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,50644,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,161,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,42838,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,463,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,52288,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,384,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,52236,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,201,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,48392,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,41,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,56000,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,467,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,43696,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,466,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,33248,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,427,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,39322,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,434,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,35638,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,4,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,48342,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,153,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,56984,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,377,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,51036,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,152,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,46354,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,413,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,42574,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,244,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,58854,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,28,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,43144,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,93,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,49780,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,129,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,51240,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,314,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,34302,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,500,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,60628,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,99,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,40208,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,146,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,40058,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,44,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,54462,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,429,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,33174,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,283,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,47076,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,300,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,41972,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,67,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,56788,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,405,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,46742,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,183,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,47094,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,98,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,33588,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,359,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,58848,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,7,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,56544,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,280,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,44530,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,346,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,41732,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,385,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,34472,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,425,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,56006,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,512,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,42976,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,341,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,57918,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,307,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,59472,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,366,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,41960,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,360,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,34926,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,229,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,53496,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,353,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,49334,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,124,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,39936,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,187,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,48538,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,265,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,37432,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,109,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,54428,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,43,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,40256,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,255,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,43330,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,149,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,56306,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,399,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,46368,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,286,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,57872,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,264,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,52578,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,241,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,38896,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,83,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,53624,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,65,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,47334,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,27,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,34334,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,320,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,40382,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,362,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,49770,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,460,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,51288,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,165,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,34422,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,478,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,54176,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,54,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,43720,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,133,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,39904,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,112,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,38068,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,237,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,47230,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,279,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,53430,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,416,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,36058,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,453,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,56906,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,381,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,46590,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,94,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,34060,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,36,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,40542,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,176,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,39254,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,96,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,55030,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,367,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,50546,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,454,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,59120,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,69,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,60326,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,242,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,33116,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,39,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,37144,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,502,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,38422,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,306,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,34238,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,316,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,54444,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,299,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,35816,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,5,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,51196,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,430,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,35614,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,184,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,48168,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,468,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,58958,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,64,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,47040,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,440,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,39884,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,87,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,51458,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,275,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,42028,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,175,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,37198,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,296,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,60510,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,55,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,56746,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,173,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,45540,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,48,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,52680,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,106,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,56340,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,212,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,60046,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,492,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,40418,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,125,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,43566,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,103,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,55842,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,70,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,39774,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,1,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,36966,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,435,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,45232,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,363,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,36282,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,506,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,49604,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,128,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,56850,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,224,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,59020,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,426,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,41298,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,455,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,60310,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,465,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,39740,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,202,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,59060,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,79,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,48748,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,485,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,39556,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,240,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,53742,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,164,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,34778,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,294,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,58572,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,63,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,51316,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,261,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,36616,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,342,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,38160,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,243,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,39380,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,221,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,37196,1e-06,1,54,1000000.0,0.0,1.0,scan
10.0.0.3,10.0.0.1,282,1e-06,1,74,1000000.0,1.0,0.0,scan
10.0.0.1,10.0.0.3,41286,1e-06,1,54,1000000.0,0.0,1.0,scan
